bookID,title,isbn,isbn13,language_code,  num_pages,publication_date,publisher
43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams and Reaching Your Destiny,0062515675,9780062515674,eng,208,1999-04-21T00:00:00,HarperOne
43878,The Monk Who Sold His Ferrari: A Fable about Fulfilling Your Dreams and Reaching Your Destiny (Revised),0007179731,9780007179732,eng,241,2015-12-31T00:00:00,Harper Element
43884,Phantom (Sword of Truth  #10),0765305240,9780765305244,eng,587,2006-07-18T00:00:00,Tor Books
43888,The Sword of Truth  Boxed Set I: Wizard's First Rule  Blood of the Fold  Stone of Tears (Sword of Truth  #1-3),0812575601,9780812575606,en-US,2480,1998-11-15T00:00:00,Tor Books
43889,Wizard's First Rule (Sword of Truth  #1),0765346524,9780765346520,eng,836,2003-04-14T00:00:00,Tor Books
43893,Naked Empire (Sword of Truth  #8),0765344300,9780765344304,eng,736,2004-06-01T00:00:00,Tor Books
43895,Legends 2 (Legends 1  Volume 2of3),0812575237,9780812575231,eng,379,1999-11-01T00:00:00,Tor Books
43899,Naked Empire (Sword of Truth  #8),0007145594,9780007145591,en-GB,685,2004-10-01T00:00:00,Voyager
43905,The Wood Boy / The Burning Man,0976401118,9780976401117,eng,144,2005-12-21T00:00:00,Dabel Brothers Publishing
43910,The King's Buccaneer (Krondor's Sons  #2),0385236255,9780385236256,en-GB,465,1992-10-18T00:00:00,Doubleday
43915,Magician: Apprentice Volume 1  (Raymond E. Feist's Magician: Apprentice #1),0785127224,9780785127222,eng,168,2007-05-30T00:00:00,Marvel Comics Group
43918,Magician (The Riftwar Saga  #1-2),0385175809,9780385175807,en-US,568,1982-01-01T00:00:00,Doubleday Books
43919,Faerie Tale,0586071393,9780586071397,eng,490,1989-11-15T00:00:00,Voyager
43924,Promise Me (Myron Bolitar  #8),0451219244,9780451219244,eng,504,2007-03-27T00:00:00,Dutton
43925,The Final Detail (Myron Bolitar  #6),0752849182,9780752849188,eng,344,2005-05-01T00:00:00,Orion
43926,The Innocent,045121577X,9780451215772,eng,503,2006-04-25T00:00:00,Dutton
43927,No Second Chance,0451210557,9780451210555,eng,452,2004-04-27T00:00:00,Dutton Books
43929,Darkest Fear (Myron Bolitar  #7),0752849190,9780752849195,eng,354,2008-11-08T00:00:00,Dell
43930,Gone for Good,0440236738,9780440236733,eng,432,2003-03-04T00:00:00,Dell Publishing Company
43932,Drop Shot (Myron Bolitar  #2),0440220459,9780440220459,eng,341,1996-02-05T00:00:00,Dell Publishing Company
43933,Tell No One,0440236703,9780440236702,eng,370,2009-08-25T00:00:00,Dell Publishing Company
43937,The Aeneid: A New Prose Translation,0140444572,9780140444575,eng,353,1991-08-06T00:00:00,Penguin Classics
43939,The Complete Odes and Epodes,019283942X,9780192839428,eng,200,2000-05-16T00:00:00,Oxford University Press
43940,Object Thinking,0735619654,9780735619654,eng,334,2019-07-23T00:00:00,Microsoft Press
43949,Left Foot Forward: A Year in the Life of a Journeyman Footballer,0747251827,9780747251828,eng,375,1996-05-01T00:00:00,Headline Book Publishing
43958,Apologia Pro Vita Sua (A Defense of One's Life),0486442136,9780486442136,eng,336,2005-06-17T00:00:00,Dover Publications
43959,Margherita Dolce Vita,1933372206,9781933372204,en-US,208,2006-11-01T00:00:00,Europa Editions
43960,Living La Dolce Vita: Bring the Passion  Laughter  and Serenity of Italy Into Your Daily Life,1570719276,760789719271,eng,272,2003-04-01T00:00:00,Sourcebooks
43961,The Letters of Vita Sackville-West and Virginia Woolf,1573441961,9781573441964,eng,480,2004-09-30T00:00:00,Cleis Press
43963,Vita,0312425864,9780312425869,eng,433,2006-09-19T00:00:00,St. Martins Press-3PL
43979,The Church in Emerging Culture: Five Perspectives,0310254876,9780310254874,eng,272,2003-10-19T00:00:00,Zondervan
43980,A History of the World in 10½  Chapters,0679731377,9780679731375,eng,320,1990-11-27T00:00:00,Vintage
43988,Life Is a Caravanserai,189825334X,9781898253341,eng,270,2000-08-30T00:00:00,Middlesex University Press
43992,True Evil,0743292499,9780743292498,eng,512,2006-12-12T00:00:00,Scribner Book Company
43993,The Quiet Game (Penn Cage #1),0340686030,9780340686034,eng,580,2000-07-01T00:00:00,Coronet Books (GB)
43994,Trapped (Mississippi #2),0451207505,9780451207500,en-US,434,2002-08-27T00:00:00,Signet
43995,The Footprints of God,0743454146,9780743454148,eng,528,2004-12-28T00:00:00,Pocket Star Books
43996,Dead Sleep,0451206525,9780451206527,eng,452,2002-07-02T00:00:00,Berkley Books
44001,Small Island,0312424671,9780312424671,eng,441,2005-04-01T00:00:00,Picador USA
44002,Never Far From Nowhere,0747252130,9780747252139,eng,282,1996-08-08T00:00:00,Tinder Press
44011,Shield of Thunder (Troy  #2),0593052226,9780593052228,eng,480,2006-09-01T00:00:00,Bantam Press
44012,Shield of Thunder (Troy  #2),0345477014,9780345477019,ale,512,2007-03-27T00:00:00,Ballantine Books
44018,Historia de una Gaviota y del Gato Que le Enseñó a Volar,0439560268,9780439560269,spa,128,2003-09-01T00:00:00,Arthur A. Levine Books
44022,Full Circle: A South American Journey,0864424655,9780864424655,eng,192,1996-12-31T00:00:00,Lonely Planet
44030,Looking East,0714846376,9780714846378,eng,124,2006-09-01T00:00:00,Phaidon Press
44034,Masters of Small Worlds: Yeoman Households  Gender Relations  and the Political Culture of the Antebellum South Carolina Low Country,0195117956,9780195117950,eng,344,1997-11-01T00:00:00,Oxford University Press  USA
44039,Borges and The Eternal Orangutans,081121592X,9780811215923,eng,135,2005-05-17T00:00:00,New Directions
44045,A Universal History of Iniquity,0142437891,9780142437896,eng,128,2004-07-27T00:00:00,Penguin Classics
44046,Jorge Luis Borges,0618048235,9780618048236,spa,223,2000-02-25T00:00:00,Houghton Mifflin
44053,Odes to Common Things,0821220802,9780821220801,eng,152,1994-05-01T00:00:00,Bulfinch
44067,Full Woman  Fleshly Apple  Hot Moon: Selected Poems,0060928778,9780060928773,eng,288,1998-02-11T00:00:00,Harper Perennial
44086,Maps for Lost Lovers,1400076978,9781400076970,eng,400,2006-05-09T00:00:00,Vintage
44089,Phantom Pain,1590511263,9781590511268,en-US,288,2004-05-15T00:00:00,Other Press (NY)
44100,The Ethics and Politics of Asylum: Liberal Democracy and the Response to Refugees,0521009375,9780521009379,eng,287,2004-07-08T00:00:00,Cambridge University Press
44101,Arkham Asylum: Living Hell,1401201938,9781401201937,eng,144,2004-03-01T00:00:00,DC Comics
44128,Blackout (Kat Bronsky #2),0330481916,9780330481915,eng,672,2000-12-09T00:00:00,Pan Books
44131,Design Like You Give a Damn: Architectural Responses to Humanitarian Crises,1933045256,9781933045252,eng,336,2006-01-15T00:00:00,US Green Building Council
44133,The Winter's Tale,0521293731,9780521293730,eng,279,2007-03-01T00:00:00,Cambridge University Press
44145,The Bar on the Seine,0143038311,9780143038313,en-US,160,2006-12-26T00:00:00,Penguin Books
44146,Maigret in Holland,0156028522,9780156028523,en-US,180,2003-06-16T00:00:00,Mariner Books
44147,The Man Who Watched Trains Go By,1590171497,9781590171493,eng,203,2005-11-07T00:00:00,New York Review of Books
44148,Maigret and the Killer,0156028417,9780156028417,en-US,168,2003-06-16T00:00:00,Mariner Books
44149,Lock 14,0143037277,9780143037279,en-US,154,2006-07-25T00:00:00,Penguin Books
44151,The Madman of Bergerac,0141187263,9780141187266,eng,160,2003-12-04T00:00:00,Penguin Books Ltd
44153,Dirty Snow,1590170431,9781590170434,eng,244,2003-08-31T00:00:00,NYRB Classics
44156,The Man Who Wasn't Maigret: A Portrait of Georges Simenon,0156000598,9780156000598,eng,404,1994-04-15T00:00:00,Mariner Books
44157,Maigret à New York (Maigret  #27),2253142425,9782253142423,fre,189,2002-12-04T00:00:00,Presses de La Cite
44158,The Engagement,1590172280,9781590172285,en-US,135,2007-03-06T00:00:00,New York Review of Books
44160,Mon Ami Maigret,2253142441,9782253142447,fre,219,2003-04-23T00:00:00,Livre de Poche
44162,Maigret and the Headless Corpse,0156551446,9780156551441,eng,196,1985-06-26T00:00:00,Mariner Books
44164,Maigret Loses His Temper (Maigret  #61),0156028476,9780156028479,eng,144,2003-06-16T00:00:00,Mariner Books
44170,The Looking Glass Wars,0803731531,9780803731530,eng,364,2006-09-26T00:00:00,Dial Books
44175,Rash,0689868014,9780689868016,eng,256,2006-06-01T00:00:00,Simon  Schuster Books for Young Readers
44176,Saints at the River,0312424914,9780312424916,eng,239,2005-07-01T00:00:00,Picador USA
44179,The World Made Straight,0312426607,9780312426606,eng,289,2007-03-20T00:00:00,Picador USA
44181,Eureka Mill,189188526X,9781891885266,eng,64,2001-09-01T00:00:00,Hub City Press
44183,Chemistry and Other Stories,0312425082,9780312425081,eng,230,2000-09-05T00:00:00,St. Martins Press-3PL
44184,Monster,0064407314,9780064407311,eng,281,2019-03-05T00:00:00,Amistad
44185,The Gospel of the Flying Spaghetti Monster,0812976568,9780812976564,eng,169,2006-03-28T00:00:00,Villard
44186,The Monster at the End of this Book,037582913X,9780375829130,eng,32,2004-05-11T00:00:00,Golden Books
44187,The Sea of Monsters (Percy Jackson and the Olympians  #2),1423103343,9781423103349,eng,280,2007-04-01T00:00:00,Disney Hyperion Books
44188,Monster: The Autobiography of an L.A. Gang Member,0802141447,9780802141446,en-GB,400,2004-06-29T00:00:00,Grove Press
44190,Monster Island (Monster Island  #1),1560258500,9781560258506,eng,282,2006-03-24T00:00:00,Running Press Adult
44208,The Frog King,0802757480,9780802757487,eng,226,1990-07-01T00:00:00,Walker & Company
44215,I Should Be Extremely Happy in Your Company: A Novel of Lewis and Clark,0142003719,9780142003718,en-US,432,2003-12-30T00:00:00,Penguin
44217,D.B.,0385497393,9780385497398,eng,356,2005-07-12T00:00:00,Anchor Books
44224,Lincoln,8448306996,9788448306991,spa,354,2006-07-30T00:00:00,Acento Editorial
44225,Lincoln (Narratives of a Golden Age),0349105308,9780349105307,en-GB,736,1994-04-21T00:00:00,Abacus Books
44229,The Silver Pigs (Marcus Didius Falco  #1),0345369076,9780345369079,eng,241,1991-02-13T00:00:00,Fawcett Books
44230,The Silver Pigs (Marcus Didius Falco  #1),031235777X,9780312357771,eng,329,2006-10-03T00:00:00,Minotaur Books
44231,The Silver Pigs,056352569X,9780563525691,eng,2,2005-02-07T00:00:00,BBC Audiobooks
44233,Judas Pig,1904316344,9781904316343,eng,345,2004-07-01T00:00:00,Do-Not Press
44236,The Civil War  Vol. 1: Fort Sumter to Perryville,0394746236,9780394746234,eng,856,1986-11-12T00:00:00,Vintage
44244,The Beleaguered City: The Vicksburg Campaign,0679601708,9780679601708,eng,368,2000-01-30T00:00:00,Modern Library
44246,Stars in Their Courses: The Gettysburg Campaign  June-July 1863,0679601120,9780679601128,eng,304,1994-06-28T00:00:00,Modern Library (NY)
44254,La telaraña de Carlota,006075740X,9780060757403,spa,224,2005-10-04T00:00:00,HarperCollins Espanol
44255,Toujours Provence,0679736042,9780679736042,eng,241,1992-06-02T00:00:00,Vintage
44269,The American Heritage New History of the Civil War,1586631985,9781586631987,eng,630,2001-10-01T00:00:00,MetroBooks (NY)
44284,The Confident Child,0393040585,9780393040586,eng,270,1997-01-01T00:00:00,W. W. Norton & Company
44296,Your Child's Self-Esteem: Step-by-Step Guidelines for Raising Responsible  Productive  Happy Children,0385040202,9780385040204,en-US,368,1988-06-15T00:00:00,Harmony
44300,Smart Discipline: Fast  Lasting Solutions for Your Child's Self-Esteem and Your Peace of Mind,0060936665,9780060936662,en-US,208,2004-03-02T00:00:00,William Morrow Paperbacks
44309,Reading in the Dark,0375700234,9780375700231,en-US,256,1998-02-24T00:00:00,Vintage
44312,Alphabet Weekends,0061122181,9780061122187,en-US,448,2007-01-23T00:00:00,William Morrow Paperbacks
44321,A Cargo of Women: Susannah Watson and the Convicts of the Princess Royal,1877058335,9781877058332,eng,264,2005-06-01T00:00:00,Rosenberg Publishing
44323,The Rose and the Beast: Fairy Tales Retold,0064407454,9780064407458,en-US,240,2001-08-07T00:00:00,Joanna Cotler Books/HarperCollinsPublishers
44325,I Was a Teenage Fairy,0064408620,9780064408622,eng,192,2000-05-03T00:00:00,HarperTeen
44328,Firebirds Rising: An Anthology of Original Science Fiction and Fantasy,0142405493,9780142405499,eng,530,2006-04-06T00:00:00,Firebird
44331,Witch Baby (Weetzie Bat  #2),0064470652,9780064470650,eng,128,1992-01-01T00:00:00,HarperTeen
44349,Goat Girls (Weetzie Bat  #2-3),0060594349,9780060594343,en-US,240,2004-07-06T00:00:00,HarperTeen
44350,Beautiful Boys (Weetzie Bat  #4-5),0060594357,9780060594350,en-US,304,2004-07-06T00:00:00,HarperTeen
44353,Weetzie Bat (Weetzie Bat  #1),0060736259,9780060736255,eng,128,2004-07-06T00:00:00,HarperTeen
44361,Velvet Elvis: Repainting the Christian Faith,031026345X,9780310263456,eng,194,2005-07-31T00:00:00,Zondervan Publishing Company
44380,Man Walks Into a Room,0385721919,9780385721912,eng,248,2003-11-11T00:00:00,Anchor Books
44382,Testaments Betrayed: An Essay in Nine Parts,0060927518,9780060927516,eng,288,1996-08-02T00:00:00,Harper Perennial
44399,Too Busy Not to Pray: Slowing Down to Be With God,0830819711,9780830819713,en-US,191,1998-04-01T00:00:00,InterVarsity Press
44408,Becoming a Contagious Christian,0310210089,9780310210085,eng,224,1996-04-20T00:00:00,Zondervan
44433,Courageous Faith Through the Year,0830832947,9780830832941,eng,327,2004-07-01T00:00:00,IVP Books
44436,Becoming a Contagious Christian Leader's Guide: Communicating Your Faith in a Style That Fits You,0310257867,9780310257868,eng,299,2007-02-12T00:00:00,Zondervan
44439,A Is for Abductive : The Language of the Emerging Church,0310243564,9780310243564,en-US,338,2002-12-24T00:00:00,Zondervan
44442,The Church on the Other Side: Doing Ministry in the Postmodern Matrix,0310252199,9780310252191,eng,224,2003-01-09T00:00:00,Zondervan
44446,Great Russian Short Stories,048642992X,9780486429922,eng,208,2003-07-29T00:00:00,Dover Publications
44450,The Portable Dorothy Parker,0143039539,9780143039532,eng,626,2006-03-28T00:00:00,Penguin Books
44455,Not Much Fun: The Lost Poems of Dorothy Parker,0743211480,9780743211482,eng,256,2001-07-10T00:00:00,Scribner
44458,The Collected Dorothy Parker,014118258X,9780141182582,eng,604,2001-05-31T00:00:00,Penguin Classics
44469,The Killer Angels: A Novel of the Civil War (The Civil War Trilogy  #2),0679643249,9780679643241,eng,337,2004-12-23T00:00:00,Modern Library
44470,The Killer Angels,0739309056,9780739309056,en-US,13,2004-05-11T00:00:00,Random House Audio Publishing Group
44471,The Killer Angels (The Civil War Trilogy  #2),1841580821,9781841580821,eng,395,2001-04-01T00:00:00,Birlinn Ltd
44478,Architecture and Tourism: Perception  Performance and Place,1859737099,9781859737095,eng,320,2004-09-04T00:00:00,Bloomsbury Academic
44481,The Last Eyewitness: The Final Week,0529123452,9780529123459,eng,144,2006-05-10T00:00:00,Thomas Nelson
44505,The Best American Essays 2006,0618705295,9780618705290,en-US,304,2006-10-11T00:00:00,Mariner Books
44508,The Best American Spiritual Writing 2006,0618586458,9780618586455,eng,336,2006-10-11T00:00:00,Mariner Books
44509,The Best American Travel Writing 2006,0618582150,9780618582150,eng,352,2006-10-11T00:00:00,Mariner Books
44510,The Best American Crime Writing 2006,0060815523,9780060815523,eng,352,2006-09-05T00:00:00,Ecco
44511,How Democratic Is the American Constitution?,0300095244,9780300095241,en-US,240,2003-11-10T00:00:00,Yale University Press
44513,The Roald Dahl Omnibus: Perfect Bedtime Stories for Sleepless Nights,0880291230,9780880291231,eng,681,1993-06-13T00:00:00,Barnes & Noble
44514,A Preface to Democratic Theory,0226134342,9780226134345,en-GB,200,2006-09-15T00:00:00,University of Chicago Press
44520,Matilda,0060582545,9780060582548,eng,5,2004-01-20T00:00:00,Festival Books
44521,Kiss Kiss,0140018328,9780140018325,eng,231,1987-10-26T00:00:00,Penguin Books
44524,Roald Dahl: A Biography,0156001993,9780156001991,eng,336,1995-06-05T00:00:00,Mariner Books
44528,Matilda,0141805625,9780141805627,eng,1,2005-03-03T00:00:00,Puffin Audiobooks
44529,The Adventures of Charlie and Mr. Willy Wonka: A Fully Dramatized Recording,0141805617,9780141805610,en-GB,4,2004-11-25T00:00:00,Puffin
44531,Fantastic Mr Fox and Other Animal Stories,0141805641,9780141805641,eng,4,2004-11-25T00:00:00,Puffin
44533,Hood,1555834531,9781555834531,eng,309,1998-07-01T00:00:00,Alyson Books
44535,Landing,0151012970,9780151012978,eng,336,2007-05-07T00:00:00,Houghton Mifflin Harcourt
44536,Touchy Subjects,0156032619,9780156032612,eng,288,2007-05-07T00:00:00,Mariner Books
44537,Kissing the Witch: Old Tales in New Skins,0064407721,9780064407724,eng,228,1999-02-27T00:00:00,HarperTeen
44538,Life Mask,0156032643,9780156032643,eng,672,2005-09-05T00:00:00,Mariner Books
44539,Stir-Fry,1555837239,9781555837235,eng,240,2006-12-29T00:00:00,Alyson Books
44540,Poems Between Women: Four Centuries of Love  Romantic Friendship  and Desire,0231109253,9780231109253,en-US,256,1999-03-19T00:00:00,Columbia University Press
44541,What Sappho Would Have Said,0241136822,9780241136829,eng,256,1997-04-24T00:00:00,Hamish Hamilton Ltd
44542,Mammoth Book Of Lesbian Short Stories (Mammoth Books),1841190497,9781841190495,eng,512,1999-06-24T00:00:00,Robson Books  London
44543,Slammerkin,0156007479,9780156007474,eng,410,2002-05-01T00:00:00,Mariner Books
44545,We Are Michael Field,1899791663,9781899791668,en-US,152,1998-10-01T00:00:00,Absolute Press
44559,Life is Elsewhere,0060997028,9780060997021,eng,432,2000-07-25T00:00:00,Harper Perennial
44567,Todo está iluminado,030734312X,9780307343123,spa,352,2005-07-05T00:00:00,Debolsillo
44574,Hart's Hope,0812521358,9780812521351,eng,261,1992-03-28T00:00:00,Tor Books
44585,Firefighters in the Dark,0618554599,9780618554591,en-US,32,2006-10-02T00:00:00,HMH Books for Young Readers
44595,Wide Sargasso Sea,0140818030,9780140818031,en-US,168,2001-04-26T00:00:00,Penguin Classics
44597,Wide Sargasso Sea,0140274219,9780140274219,eng,160,1998-09-03T00:00:00,Penguin Books
